,country,city,state,relocation,profile0,interest_frontend,interest_fullstack,interest_ux,interest_business,interest_operations,JavaScript,HTML,CSS,NoSQL,Non-relational Databases,React / Redux,Angular,Server-side JavaScript,Agile Methodology,Trend Analysis,Java,Python,Sketch,Figma,Animation Software,Machine Learning,Alteryx,Tableu,R,profile1,profile2,profile3,profile4,profile5,education,field_of_study,prior_employment,work_exp,work_exp_relevant,last_job,verbal_skills,work_auth,work_auth_sponsorship,level,scheduling,relocate_dallas,relocate_new_york,schedule_full,schedule_part,level_intern,level_short,level_long
128,US,New York City,New York,Yes,,5,5,0,0,0,3,2,2,3,3,3,0,3,3,0,2,2,0,1,0,2,0,0,0,,,,,,4,Computer Science,True,1,1,"• Creating a hybrid app infrastructure that allows for a shared code base across the mobile app and web app, speeding up development by nearly 50% due to reusable screens and components.
• Developing product management tools for the enterprise-side of a consumer platform to enable businesses to manage their presence on the network and interface with the consumer app, working with React Native, TypeScript, and Firebase.",2,True,False,"Paid internships, Contract work / Short-term work, Permanent / Long-term work","Full-time (at least 40 hours per week), Part-time (less than 40 hours per week)",1.0,1.0,True,True,True,True,True
129,GB,London,England,Yes,Negotiations & Communications & mediation,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4,Law,True,4,3,I advise the client & department on issues arising,2,False,True,"Permanent / Long-term work, Paid internships",Full-time (at least 40 hours per week),1.0,1.0,True,False,True,False,True
130,US,Boston,Massachusetts,Yes,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,4,Economics,True,2,2,"I helped Santander Bank implement a new CRM, so that it was successfully replaced with old technologies. 
I was part of the wire transfers team , where my team and I helped transfer ACH wire/money to clients. The team was successful because we would conduct stress tests, and internal audits to check our work.",2,True,False,"Paid internships, Permanent / Long-term work",Full-time (at least 40 hours per week),1.0,1.0,True,False,True,False,True
131,US,Los Angeles,California,Yes,,4,4,0,0,4,3,2,2,2,2,2,0,2,0,0,2,3,0,0,0,2,0,1,2,,,,,,4,Computer Science & Engineering,True,1,1,"I support data scientist with their jobs such as AWS, Python, software packaging, etc.",2,True,False,"Permanent / Long-term work, Contract work / Short-term work, Paid internships","Full-time (at least 40 hours per week), Part-time (less than 40 hours per week)",1.0,1.0,True,True,True,True,True
132,US,New York City,New York,No,IT Support and Help Desk,4,0,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,,,,,,4,Information Technology,True,2,0,#NAME?,2,True,False,"Unpaid internships, Paid internships, Contract work / Short-term work","Part-time (less than 40 hours per week), Full-time (at least 40 hours per week)",0.0,0.0,True,True,True,True,False
133,US,Boston,Massachusetts,Yes,,5,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,4,m,True,0,0,Your description here!,1,True,False,Contract work / Short-term work,Full-time (at least 40 hours per week),1.0,1.0,True,False,False,True,False
134,US,Detroit,Michigan,Yes,"Asset Management, Investment Management, Global Markets, Global Investment Research, Portfolio strategies, Credit strategies",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,,,,,4,Business Administration (concentration in finance and accounting),True,0,0,Assisted customers with answering questions and retrieving products. Orchestrated Merchandise by restocking in terms of priority. Resolve Consumer disputes and dealt with shoplifters,2,True,False,"Permanent / Long-term work, Paid internships",Full-time (at least 40 hours per week),1.0,1.0,True,False,True,False,True
135,US,Los Angeles,California,Yes,Data Analyst,5,0,0,0,0,3,3,3,0,2,0,2,2,0,3,0,1,0,0,0,0,0,2,0,,,,,,4,Developer Studies (Rural Management),True,2,1,"Experienced in monitoring of multi sectorial development projects & excellent ability to apply technical 
skills in the field of software development & data analysis/science. A creative and inventive thinker, who 
craves a challenge and who is not afraid to work outside his comfort zone. I have 3 year of experience, and 
currently working as Project/MIS Coordinator - at Deepak Foundation, Vadodara (Group of Deepak Nitrite 
Pvt. Ltd). Post Graduate Diploma in Management (Development Studies), completed graduation with a
B.Tech degree Agricultural Information Technology. To explore my potential and acquire skills which help 
me to pursue my career with a premier organization in challenging and creative environment.",1,True,False,"Paid internships, Permanent / Long-term work",Full-time (at least 40 hours per week),1.0,1.0,True,False,True,False,True
136,US,Los Angeles,California,Yes,Accounting/Finance related positions,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,4,Finance,True,3,0,"I perform month end reconciliations that involve general accruals and adjusting entries. I develop models that create financial statements and projections. I also perform operational duties which include bill payments, wire submissions, and submitting investor reports.",2,True,False,"Unpaid internships, Paid internships, Contract work / Short-term work, Permanent / Long-term work","Part-time (less than 40 hours per week), Full-time (at least 40 hours per week)",1.0,1.0,True,True,True,True,True
137,US,San Francisco,California,Yes,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,,True,4,3,Your description here!,2,True,False,Paid internships,Part-time (less than 40 hours per week),1.0,1.0,False,True,True,False,False
138,US,Seattle,Washington,Yes,,0,0,0,5,3,1,2,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,,,,,,4,Information Technology and Administrative Management,True,4,4,"-Attend diversity & inclusion events, and support community growth.
-Help support vendor booth; increase relationships and network with diversity population.
-Train to become a speaker for the diversity community, and self-advocate for autism acceptance in the labor force.",1,True,False,"Paid internships, Contract work / Short-term work, Permanent / Long-term work","Full-time (at least 40 hours per week), Part-time (less than 40 hours per week)",1.0,1.0,True,True,True,True,True
139,US,Detroit,Michigan,Yes,"Investment (Asset) Management, Private Wealth Management, Risk Management, Private Wealth Management",0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,,,,,4,Business Administration (Concentration in Finance & Accounting),True,0,0,"Assisted customers in answering questions and retrieving products. Orchestrated Merchandise by restocking in terms of priority.
Resolved consumer disputes and dealt with shoplifters.",2,True,False,"Paid internships, Permanent / Long-term work",Full-time (at least 40 hours per week),1.0,1.0,True,False,True,False,True
